doc_id	text	is_hate
269	I will at least never willingly pay to see this propaganda , maybe just watch it for free to show the influence the jews have got in the white genocide to people .	1
6369	Neanderthals were being constantly pushed South from the advancing and retreating Ice Ages and Glaciations .	0
549	* Unsubscribed * Off to the SA threads .	0
4602	So he can show her off like a brand new sparkly jewel etc etc .	0
4744	22270	0
10367	If you need some help and I could provide it , send me a PM .	0
1528	Breaks my heart and boils my blood .	0
5960	There will be no change as long as White people perpetuate the excuses and profit from being the enablers of such behavior .	0
3066	Ever notice the way the mechanisations of the state , always side with their anti-fascist NWO goffers ?	0
1925	Get the dogs out and track him down , I say !!!	0
10023	That is transparency .	0
9883	I think its a bad thing to do and possibly harmful to the baby but I do n't think anyone besides the mother and the father of the baby should have a say so in if she quits or not .	0
3510	Go to any major retail mall , the Kitchener farmers market , etc , and its absolutely teeming with non whites ( asians , blacks , hispanics , muslims of all colours , and God knows what else ) and race mixers , and yes I hate to say this but from what I saw the other day many more white women doing the race mixing than white men .	1
6062	i have tried many times to try to explain to people why they should be a wn and they dont want to listen , does anyone know any tactics to where i might be able to get them to understand .	0
473	Your courage and honestly are apprecated .	0
6498	Remember, when you buy California fruit you are supporting illegal immigration because that is all who pick the fruit .	0
209	But I love this song and video so I thought I d post it here since the topic is about him .	0
8668	True but to be more accurate it is more a fight between those who are NS and know history and those who are n't NS and do n't have a single bit of interest in non-jewish narrative history .	0
9620	A : 4 feet As an exercise , you could get your kids to `` hop '' or step a few times and using a tape measure , figure out their ' average ' stride distance .	0
10748	Fair enough .	0
6546	In the past , white kids were playing basketball after school , now they go home to their little video games , smoke dope or watch television .	0
3876	I found the whole UFC 1 event on youtube a while ago , was great back then no gloves and only a few rules .	0
5177	You should always check things like that out before taking it as the truth .	0
5834	Funny they had to go to 2006 to find anti-PLE sentiment for a 2011 news story.How was that a current news topic , lol ?	0
2976	To hell with what this creature thinks anyway .	1
8520	Thanks .	0
2629	It's people like this that are the face that represents the filth of Islam .	1
10487	Ill shave my head when I finally get my 5 GCSE grades at C or above .	0
9476	What was the condition of the White Western World the day before Hitler 's stupid war and what is the condition today ?	0
2000	[quote=BoyHowdy;8475764] QUOTE ] Killed were Joshua Pennington , 27 , of East Earl Township ; Linda Lapp and her husband , Samuel , both 48 and residents of New Holland ; and Amy Wilhelm , 50 , and her husband Dennis `` Butch '' Wilhelm , 43 , of Manheim Township .	0
1840	As far as I know there is no russophobia in Belarus .	0
2940	I hope their is some sort off protest about this	0
3692	But remember , lots of people I hear say that their parents would kick off if their brought back a non-white home to introduce him/her as their partner .	0
1142	Start at 21 : 30 Hulu - Celebrity Close Calls : Ice-T , Cheryl Tiegs , Ed Begley Jr. & Yancy Butler - Watch the full episode now .	0
1649	I am a fan of the German rock band Rammstein .	0
8310	This is a good thread There is a lot of cheap WHITE places to live in the U.S. I have already drivin to look at some places already .	0
5335	My theory is that diversity is not as popular as the wagon burners on Unity North Dakota would have us believe .	0
3108	Give them their interview but be careful not to say anything stupid.Tape the interview for legal reasons put it up on the net.Let the truth prevail .	0
2953	He was one of the greatest men to ever draw breath on this planet .	0
10342	It is Athens in Greece with population 4.000.000 people.The non whites ( Blacks/Asians ) are 5000 at the most.Maybe you see a black person once in a couple of months ( or in television ) .	0
1412	The only thing more disgusting than a White woman with a groid is a White woman who drags her White child into the filth with her .	1
1221	LiveLeak.com - Brawl Breaks Out at Hip Hop Awards	0
3332	today i obtained this article. gene kerrigan looks non white. it 's nice to see the indo refering to my st. bridgets cross/celtic cross/sunwheel designs !	0
1832	But the main thing is that there is nothing to be proud of .	0
3211	I am looking for a website that will sell and deliver flags to Ireland .	0
1165	I think it has something to do with the type of sugar or where the sugar was originally grown .	0
1564	Its only 1 extra kid than we normally have and if we all do it and tell are white neighbors to do it I know it would make a difference .	0
5484	Robert	0
3058	Hail Celtic Dawn	0
9112	Both me and my wife would be very involved in every aspect of their schooling and the area we are moving to is very very white so will have to find out more from white parents already there that send their children to public school .	0
6771	Negro task master .	0
16	PDF file : http://www.mediafire.com/download/4w18ocon384cx6c/WN-Debate-Booklet+12-09-13.pdfMSWordfile:http://www.mediafire.com/download/7ic1n7oq7jidz22/WN-Debate-Booklet + 12-09-13.docx Watch the 10 hour video version of `` The Zionist Attack on Western Civilization '' @ http://trutube.tv/video/14247/The-Zionist-Attack-on-Western-Civilization-Pages-1-33-Part-1-of-4-Banned-from-YouTubeNotepadPromotionalYouTubeComment:http://www.mediafire.com/download/96fg6ft02lyfruz/Booklet _ White _ YT _ Comment _ ( Hyperlinked ) .txt http://www.mediafire.com/download/zcn3wozjbwnezms/Booklet-White-YT-Comment- ( Hyperlinked-Back-Up % 5D.txt http://www.mediafire.com/view/9uyudq1yuxu1dur/Booklet+Comment+%28Firefox%29.txtOriginal2minutepromotionalBOOKLETvideo@http://www.youtube.com/watch ? v = n663eVTSyS8 Are you interested in helping spread the booklet download link across the world ?	0
2754	Dunham is an English name .	0
7914	Explain how liberals are liars and anti-White and tell her about crime statistics .	1
6471	Asians are smart .	0
8360	Please let me know if there is anything I can do .	0
6220	This is like saying that during the plague in Europe that they need to shift their focus off the ... well , the plague .	0
4766	Thank you , C _ R.	0
5086	hi there , well thank you very much for your reply. it means alot that someone took the time to. i really envy your job. i want it lol. so were abouts are you from ?	0
908	http://www.boston.com/news/local/mas ... orture ? mode = PF	0
3695	Keep em on the phone long enough , disagree a little .	0
7307	Uzi Tactical Pens Demonstration - YouTube ( I know Uzi is an Israeli company , but the video is pretty good and you can get a Smith and Wesson model. )	0
8107	It does look good .	0
8809	With their age 's they enjoyed the One fish Two fish Red fish Blue fish ..	0
3424	Indeed, the arab population of interior BC is quite high and in some of the richer areas are almost 60 % + brown .	0
10675	Thanks , Scott	0
6666	What about all the tens of millions of negroes that are nothing more than criminals and parasites that do nothing but breed more criminals and parasites ?	1
4810	This was taken Monday morning .	0
7057	There is no water , food is overly expensive and the president gets away with corruption .	0
1445	And her husband is Tom Brady , this good-looking White Nordic guy : Here 's a photo of them with their ( white ) children :	0
10162	www.christendom.edu Claremont-McKenna College , Claremont , Calif.	0
307	http://whale.to/c/jeff_gates1.html Here 's what I mean when currently WN have to operate under Moscow Rules .	0
3229	Czynski ! 5122	0
4235	These UPA-American scums are welcome to stop by my house I have a surprise Sorry I 'm not in Donetsk yet , just matter of time `` https : //www.facebook.com/TruthfromUkraine ? fref = photo	0
4691	Anyways WELCOME !	0
3899	me, too but here in the Usa .	0
4035	Something mysterious must be happening there	0
691	I asked for this on another thread , but was subjected to untelling rudeness .	0
7199	There are a few big name books used in many colleges .	0
9825	Wish I could rep you for this Wolfie ... I 'll catch ya later .	0
8302	Ever wonder why ?	0
5680	The Mighty Sisto-You live in Laguna Beach ?	0
9426	What time is the game ?	0
7933	Well we have lots of shirts that you can order and a different design will be done probably early this next week and we will be putting them up on kijiji as soon as we pick them up .	0
5630	Ive heard new zealand was white parasise as well , At this point im just scouting as i have a few years yet till retirement.Hows the cost of living in nz ? :	0
2805	Nothing like the good old days with the size ten in a cell to have a vicious criminal begging a Garda to stop so he could confess , eh !	0
5231	PLEASE , if you are interested in this position , make the poster provide you with more info before revealing anything about yourself .	0
7051	No Jew has ever found a way to force a big black females to parrot Marxist propaganda the way that little dumb liberal anti-whites will .	1
4656	these are two pictures of me , l am a proud Croatian redneck , l drink rakija , eat lamb and get in fights as often as l can and l go to the gym once a week , yihaa !!!!!!	0
6504	Reality : He had no Jewish ancestors and he had brown hair and blue eyes .	0
7827	I just meant in the US generally , whether it turns out he 's a friend or not my first instinct is always to help one of my own if they 're being attacked .	0
10274	It seems to me like you along with this post belong on the General Rants forum .	0
3621	You should be able to answer that yourself , you 've done it several times .	0
5255	He s a cool dude !!	0
5331	Happy Holidays From Discover Kalispell - YouTube Christmas Lights in Kalispell , MT - YouTube Christmas Lights in Kalispell , MT - YouTube Christmas Music Kalispell Mt - YouTube	0
10468	You can do better than five bucks an hour .	0
6908	You realize you are not going to be convincing any loyal board members to the terrific joys of diversity and the cultural enrichment that say the Somali Muslim refugees are bringing to White communities .	0
3127	Another piece of media propaganda is on the TV now .	0
10288	Whenever I went anywhere little kids would come up to me and ask if I was Hitler .	0
10830	If you have a link , send it and perhaps we can figure it out based on context .	0
2787	THe thing i was asking if it is alright if i remain here afterwards ?	0
4284	The girl is indeed amazing .	0
8902	We live in a very mixed neighborhood and my son always gravitates toward the other white kids on the playground .	0
9853	Tomorrow you will accept it and the day after that you will embrace it .	0
4279	It's a pity that for many people here things are that simple when it 's about Poland .	0
3690	From your one time enemies , and now eternal allies , the English	0
1713	jews have white skin does that make them white ?	0
420	Period .	0
2819	I heard from friends in Boston this is true.Blacks will attack an Irish America with a shamrock tattoo.How long before this happens in Ireland ?	1
4118	Rule Britannia .	0
4991	Wanna talk im or pm me	0
10308	We should start gangs of our own and kill them and rob their homes , is this what the liberals wanted as `` diversity ? ''	1
3182	Thanks It may not seem like much but just puting one of those leaflets up on a noticeboard gets a lot of people talking .	0
7130	Stay away from any public or state schools , would have to be private .	0
8988	Inside Cologne Catherdral Paris Opera House Peterhoff Palace St. Petersburg , Russia Palace at Versailles	0
3357	I grew up in a neighborhood called Transcona it was always white until the last 15 20 years .	0
1629	That is just about as disgusting an advertisement as I have ever seen before and in fact the most disgusting thing I have seen ever .	0
4267	As well most of us are open for negiotiations , across the reticle !	0
5527	This flier addresses three of the goals that I work hard to accomplish .	0
10711	Thanks for the e-mail and addresses .	0
1677	We are more concerned about ZOG controlling US and Russia .	1
5435	Perhaps it may be the gayest big city , but take a look to Sitges , in Spain .	0
3121	I heard about it is it about that white guy that killed that race traitor slut and her nig nog boyfriend ?	1
9530	She has more courage than the whole German nation put together .	0
7294	Youtube has several dozen Holocaust Revisionist videos .	0
10896	You counter your own post with your own words you f * * * * * g idiot	0
9323	It is time we resurrected ( & improve ) this art .	0
7651	What I mean is that they overall were able to take all of it back as well as keep those colonies longer than the Italians .	0
8129	I need to get this done too , but my luck I 'll find out my great-grandfather was an IDF General .	0
3870	1488	0
1290	Number One : The white race is a biological division of the human species ( obviously ) , and to qualify as white you must have certain physical and genetic charcateristics .	0
5051	Guess what I got for new years .	0
3613	Your request was misconstrued , so we all hope , but maybe focus on building the movement based on conviction , not gender .	0
7120	its disgusting how a person color of skin determines whether or not you should give them training to become a doctor to save lives. thats racist .	0
986	Hail The White Race ! 26.12.2012 New Right Conference - London 2012 - YouTube	0
10117	Garners major news media attention for weeks .	0
5286	I wonder why he is not on their list , he hates jews .	0
3274	http://www.irishdemocrat.co.uk/anonn...ous-mysticism/http://www.midnet.ie/connolly/irishd...ndecjan98.htmlsinnfein/i.r.a.visitAuschwitz:http://www.utvinternet.com/newsroom/ ... ? id = 52367 & pt = n	0
1690	No, it`s untrue .	0
6111	THANKS AGAIN !	0
5234	The work involves : selling sporting goods and assisting customers with questions or problems .	0
1907	They 're probably as high-maintenance as one of those crappy old East German Trabants , though .	1
754	Nancy Grace has had no other news but this for weeks .	0
5136	He never mentioned anything about the lack of white women on Stormfront .... He is looking for Proud , White Women in Florida	0
5503	People.who.are.aware.of.Oildale , are.often.abit.int imidated.to.come.here , lol ! Yes , It 's.abit.lacking.in .spit & polish.There.appears.to.be.zero.in.the.Code.	0
3825	What's the non-White demographic % in London ?	0
2538	2508	0
6385	I think it 's tag team trolling .	0
4630	Awesome band back in the day !	0
7792	Is there any on here old enough to remember white Canada ?	0
1094	BLACK Man MURDERS 15 Year Old WHITE GIRL In Her BEDROOM - YouTube ZAKESHIA CAUGHT IT ON TAPE - YouTube Young white girl killed by black man she met online - YouTube http://www.youtube.com/watch ? v = fQPaZvlq4xQ & feature = endscreen & NR = 1 Ashley Taylor talks of being attacked on live TV - YouTube	0
1442	Texas Marine dies defending his wife in French Quarter He was fatally stabbed after a formal Marine Corps ball Marines mourn sergeant stabbed in French Quarter | National | Chron.com - Houston Chronicle	0
8249	Listening now .	0
178	Is n't it interesting how genocide is a crime until it happens to Europeans ?	0
6018	I think your right about the R meaning registered trade mark .	0
2706	......according to DUP Northern Ireland minister , Nelson McCausland : Northern Ireland minister calls on Ulster Museum to promote creationism | Politics | The Guardian Hmm .	0
140	178 black teachers in Apelanta conspired and changed black student 's test answers to help them pass state exams .	0
5426	And the dream would become a reality with a PLE ( aka Stormfront of the street ) .	0
10615	I note one of your other posts was worried because of the delay in your posts showing up - don ; ' t worry about it , it 's just that we have to check your stuff while you are new	0
3534	Also if they get fed up with multiculturalism they at least have a country they can go back to which is set up just for their race .	0
9036	-Those that can , send their kids to jewish only schools It 's hardly a surprise they are so united and our kids have friends like Tra' von .	0
7172	His website is also interesting .	0
8703	Holy cow , I cannot believe the BS that goes on in a public school system vs. actual learning .	0
6518	Is n't that contradicting themselves ?	0
3985	Apart from that , only a small number of SF members are placed on moderation from time to time .	0
8324	I wonder what they would have to say about the type of country it is turning in to ?	0
1409	If White celebrities had lots of children that 'd set the dangerous example that Whites should n't stop at 1 - 2 .	0
7893	You might want to check this out , gave it a pretty good review as a truck/ATV/snow mobile gun or just as a back-up that takes standard AR/M16 magazines .	0
3133	Most of the info on this site is out of date but it has some interesting information on the groups/orgs that have come and gone over the years .	0
4593	I agree , it is about time to stop this , it is the same story every time and nothing good will come from it .	0
10842	Trudeau is the white Obama as he does n't care about the people of Canada but all the third world crap he 's allowing into Canada	1
2451	But it seems that you 're a little uncertain about yourself when you ask ' questions ' about your own nose ..........	0
668	What typical brainwashed liberal lemming .	1
1482	I actually celebrate Black History Month .	0
2013	This is a struggle you will have to make your self .	0
2219	I need something translated but I would settle for a `` live '' internet sports channel that carries lithuanian or latvian sports .	0
1148	& #x202a ; The Vice Guide To Travel - Liberia - Part 1 & #x202c ; & rlm ; - YouTube	0
9744	i was brought up the same way my father always told me if someone hit me i was to hit them back and twice as hard so they thought twice about doing it again he also told me `` when my mother was out of earshot '' that if the person was bigger than me i was to pick up the nearest thing to hand and smash their head in with it and not to stop till the ambulance came , needless to say i speny most of my teens chasing the bigger kids around with a baseball bat .....	0
5645	I saw two blacks there and a few on their website .	0
6615	These things make me sick !	0
7350	Alot of blue missing but it always goes bang and fits in my pants pocket better than my Taurus tip up .	0
4274	It's funny how our languages are similar .	0
868	Please do n't use the fallacy of authority either .	0
2055	The 19-year-old had beaten two elderly Long Beach women to death and raped one with a wine bottle .	0
7730	There is no good in reasoning a bitch that is hungry for a dick.Forget her and let her perish in shame after negroid kicks her after a few tries .	1
1518	Tamir Hamilton , sadistic rapist/murder .	0
2035	From The Telegraf Judge and clerk shot dead in Belgian court - Telegraph New information says that the assailant is NOT an albanian , but an homeles iranian ( source http://www.berlingske.dk/verden/hjem ... rab-paa-dommer )	0
183	It's sad when the stupid petitions get filled in 2-3 weeks like that one to build the death star .	0
344	Neither one is better than the other .	0
1095	DUDE GETTING JUMPED - KNOCKED OUT - THEN ROBBED ON THE EL PLATFORM IN PHILADELPHIA - YouTube White Guy Robbed & Knocked Out By Black Thugs - YouTube Nigga Moments of crackheads - YouTube	0
780	That 's every groid 's wish anyways .	1
5159	Looking for klan , skins in my area ca n't seem to find any around ... just want to hangout get to know new people .... if your out there let me know ......	0
9970	I would personally like to welcome all my White Brethren who want to join the fight in Texas !!!	0
2229	For example , on the second day of the week , the Brits celebrated the God `` Tyr '' ( Tyrsday ) ; on the third day of the week , they celebrated the God Odin , known in Saxon as `` Wodin '' ( Wodinsday ) ; on the fourth day of the week , they celebrated Thor ( Thorsday ) and on the fifth day of the week celebrated Frigg ( Friggsday ) .	0
2207	Saga ( Sweden ?? ) - Various Ultima Thule ( Sweden ) - Various There are plenty of other bands .	0
3501	They did n't last a week because of it .	0
2523	Of course , I live in a rather small town ( 30.000 inhabitants ) .	0
9740	And a 99 cent unit study store here .	0
2828	One !!!!! per county , ....... heartbreaking ..... absolutely heartbreaking .	0
6839	This particular show is built off of viewer submissions , they are n't out trolling the waters for specific fish .	0
9073	I 've seen guys lose to girls and have their high school lives ruined to the point of having to switch schools because of the teasing and tormenting after losing to a girl .	0
5455	www.borderwatch.us/camp.htm http://sandiego.indymedia.org/en/2005/07/109826.shtmlhttp://sandiego.indymedia.org/en/2005/07/109855.shtmlhttp://www.saveourstate.org/forums/i ... topic = 3596 & hl =	0
8197	It makes me wonder if the man who built the `` range '' is a anti gun zealot like his neighbors and they are all in this together .	0
1635	The cover art for this textbook made me laugh HARD , when I first saw it .	0
1987	I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..	1
381	PatrioticMama	0
4680	My life has taken an incredible turn since I last posted in this thread .	0
7694	Yes, you 've been talking that way aloud in the public for most of your life .	0
1794	We ca n't afford to babysit unstable people .	0
10250	in some ways i 'd say the movie `` Full Metal Jacket '' is ... the first few lines of that movie are great haha	0
1372	All the time the white wife is drooling over him and flirting with him .	0
4931	I am in agreeance with you about this haven being a great place to speak out and vent the anger we get from living in Zogworld .	1
2381	Perhaps you can use this BTW notice that the information is accompaigned by a rather clumpsy muslim exercise in damage control .	0
4625	The ability to run really quietly and lots of chloroform .	0
1244	Seattle bus attack on a blind woman : YouTube - Broadcast Yourself .	0
8293	It failed due to lack of funding .	0
8125	OP is a faggot .	0
10643	You ca n't attend Regular Meetings , but you will attend youth meetings , and all major rallies such as Nordic Fest .	0
4822	Still snow up there and that is on a south face slope so it gets sun there .	0
1806	Edin D eko Bosnian soccer player Zvjezdan Misimović Mismovic and D eko Bosnian President Zeljko Komsic and Angela Lejla Damardzic Bosnian Special Forces OSE Bosnian Street people	0
2634	I've never heard of this but I guess that it would be based on the amount of food our country produces .	0
3909	We do not want `` assimilation '' .	1
1657	Thank you for your support and thank you for everything else !!	0
4869	From there , just click on `` pictures '' and wait for them to load .	0
5948	Imagine the groids licking their big lips when they see all those unsuspecting tourists walking around .	1
8053	Obama is by no means a muslim .	0
8613	No, I 'm in Spanish class at school in Canada and we focus sometimes on Mexican slang and do n't learn vosotros .	0
2391	Member of DFU 's directorate .	0
2717	I have family there .	0
2077	-- Palatka police said a woman is recovering after two men brutally attacked her inside her home early Wednesday morning .	0
7343	Glory To all our Valiant British Brothers & Sisters !	0
9412	There is no requirement of circumcision found in the NT .	0
6214	well i was thinking human and i agree i think there could be some good in it providing it was wortrh it !	0
5391	It was very nice meeting all of you for lunch .	0
4754	Looking for a white girl in Virginia ( of all places ) around 21-25 .	0
4168	I'd like to meet with anyone pro-white , white nationalist or especially national socialist like myself .	0
7104	! 00 bucks of gear is more than enough for 72 hour .	0
3333	http://www.geocities.com/ireland_awa...w_design02.jpg	0
6630	Hi.	0
10251	Do you ever ask yourself why you have a screen name that 's reminiscent of the sound a butthole makes after too many beans ? .	0
3849	Lions , Tigers , Cheetahs , etc are all cats but they ai n't the same .	0
9851	I watched it today and I must say it 's a very good movie .	0
8019	Well , I looked in amazement as everyone bought this rubbish .	0
6944	Intelligent parents usually have intelligent kids the same as when two good looking people procreate , it usually results in good looking kids , more genetic than luck .	0
6262	As others have pointed out , it 's a great slogan .	0
7009	It 's * * * * in ' deadly !	0
2746	He 's not bad looking either .	0
6087	Has anyone ever tried to get one of these ads on talk radio ?	0
3096	Quite the opposite in fact .	0
8187	Everything is machined to well today mlst stuff is plug and play .	0
3624	That will teach you for wearing a jew cap you great suck up !	0
8061	Responding to edit comment .	0
5081	i saw it on opp.now i know what your name stands for.congrats you have a nice looking boyfriend.i read opp once and awhile to see if they took my pic off of here yet and put it on there .	0
10665	I lived by what is or was the Union 76 truckstop and the T/A truckstop off of Milliken Avenue exit on I-10 .	0
7720	I like them .	0
4364	If I was Ukrainian , I 'd sign a pact with devil himself to get rid of jewdo-islam Putinistan AKA Russian Federation ....	1
8665	I stop watching the history channel years ago .	0
3327	www.natall.com	0
6815	Read what is in Bold .	0
5463	They just do their job as God has given them the light to perceive it .	0
6561	Did day kill dem injuns ?	0
1315	None dare call it White genocide Forward this around to friends and family , spread the word : None dare call it White genocide	0
7658	Form Letter to Send to German Government on Behalf of Ernst Zundel .	0
6364	It is quite farcical actually .	0
9636	I plan to work donig that for a few years then it 's off to med school .	0
9989	I say ' cry havoc and let slip the dogs of war ' !	0
4128	Not even other races mixing it up with each other , its whites mixing with all .	0
6937	I love Steven Seagal films and I love all Nicolas Cage films , Windtalkers and The Sorcerer 's Apprentice included .	0
264	I hope his God blesses him	0
8022	Riot Survival Kit Day 1 Leave 1 ) American Express Platinum card .	0
8727	Cowards .	0
8709	Our herp vet is gone til the middle of April , I ca n't wait to get her in and have her checked out .	0
2453	Neither an attack on his nose ( which I ca n't distinguish from my own BTW ) .	0
3502	Live off the island .	0
137	If you want to hear what a black `` intellectual '' ( lol ) sounds like , check out the woman in this video trying to debate Dr. William Shockley .	1
4338	**** off bulgar turkic peice of * * * * and * * * * ustasha KOSOVO belongs to SERBİA get used to it however much you hate serbs , also by the way Makedonia belongs to Greece not bulgayria	1
3897	Kindest Regards JE .	0
9799	I did ok with my first year of algebra in college ; however , I do know that it is going to get harder !	0
8348	Their shin bones are like glass .	0
1167	I never drink diet anything either because of the aspartame and water is for the fish .	0
3797	I have to say I was shocked when he said the kids at his ( Junior ) school spoke 31 different languages and teachers have had to devise a system of hand signals to communicate !	0
8381	Many Jews were in the Red Army so many wanted the opportunity to rape and murder whites under the guise of war .	1
10399	well like I said , I keep to myself .	0
3353	the article says they went into mainstream schooling so i think that must have played a role in it.the drugs were proscribed to them for health problems	0
8711	All she needed was some attention and patience .	0
3683	Thank the Gods she has chosen to go with her own kind .	1
3239	2508	0
9554	I will look into it more so that I proceed in the best way .	0
794	Mr. Schiro , the latest suspect to be charged in the killing , was arrested when a .22-caliber handgun , possibly the murder weapon , was found in his car .	0
8642	It scared him off & I 'm sure he got a few pellets burrowed in him .	0
3177	They speak the Irish language because it 's their culture but are brainwashed into thinking that it 's ok to destroy our race .	0
6599	why do you white nationalist try to spread fear in blacks saying that the jews do not care for them. jews are the reason affirmative action is in place which allows us to take your jobs. jews are the reason so many blacks have become rich including myself. so why do you think their just using us ? jews are your enemy and so are we so what you feel you need to do is make your enemy against each other. is that right. you want blacks against the jews. well guess what , not goinna happen. the jews needs blacks as much as blacks need the jews and together they are a force to be recon with .	0
5726	YouTube - Shoe Bombers , crotch bombers , 9/11 and Israel	0
5223	Why is Ca the melting pot of America it is so hard to fine people that have the same views on our white race as i have ?	0
4368	Shame on those white Germans to be born to like their own race the most .	0
2856	No I was asking for a link for were it says their banning the celtic cross , but thanks for the link i 'll check it out .	0
3633	Like I said earlier the English have been subjected to a far worse campaign of indoctrination than the rest of us .	0
5754	The next generation is our future , and it is our responsibility to ensure that they are raised to be bright , proud , and physically and morally sound White men and women .	0
289	Same here .	0
9815	Most Bibles never used the word Jew untill the late 1700 's .	0
7645	I usually use Powerade or Sqwincher .	0
4880	As soon as i get a little smarter , i 'll figure out how to attach pics if this one did n't work .	0
1473	Israel 3rd Worldwide in ' Millionaire Growth ' in 2009 - Finances & Business - Israel News - Israel National News	0
7845	I spend a huge amount of time playing with my daughter , reading to her , teaching her to read `` Hop on Pop '' among others , etc ..	0
9037	I say it is better to be very strict with your kid and homeshcool if possible than not to and hope for the best .	0
7886	facebook has an 4x4 van page .	0
4798	That 's like the class where you get credit for learning how to sleep .	0
10026	Yeah, she 's gonna end up just like the last hoe bag that got involved with the same chimp .	1
4321	For the vast majority of Romanians , gays simply do n't exist , except on TV .	0
8681	You have to listen to him and his wife do little stories in between his interviews but they are ok = ) Phony Navy SEAL of the WEEK , Adam Hubbard , Jose R. Gonzalez , D.K. Grant .	0
8345	There is lots of cheap / good surplus stuff out there .	0
801	Amen .	0
2638	Strange more people ca n't see the problem !	0
6235	"The hippies moved in from all across the nation to the Haight Ashbury and the family types there said : `` This is a strange community '' The hippies who knew laughed and a group called Buffalo Springfield made a song about it "" `` What is happening here , what it is ai n't exactly clear . ''"	0
6702	However , on a per-capita basis , the bureau reported that Flint , Michigan was more dangerous than the two larger cities .	0
9529	Which is why the user said `` Do not confuse him with the Jewish doctor of Hitler 's family in Austria , Eduard Bloch . ''	0
4195	This is a video of a band from the Upper Silesian village of Zebowice ( Zembowitz-Fohrendorf ) , it is the town with the highest percentage of Germans in Poland .	0
1383	of course they wo n't. they just want to steal our land. they would n't stop until we are all dead. and neither would we .	1
1830	True.	0
10726	I am 18 from chicago. i would like to chat with someone via EMAIl or AIM to chat about your beliefs and mine ... someone near my age also. my AIM screen name is eldawg4100	0
1129	Black ' females ' fighting with black police in Harlem after the officers try to ticket them for skipping their fares .	0
8890	Fedor going down like he did hurt a lot too .	0
9861	Einstein said nothing can go faster than the speed of light , then squares the speed of light in E = mc ^ 2 .	0
2442	I give myself 20-30 years to make people see , I think I 'll go into politics here in Iceland and do some good	0
7162	You are NOT a worthless white .	0
5457	To me , the definition of a WN peace maker is a White person who uses political will and psyhical expression to defend and create the survival and existence of the White race .	0
1627	Who the hell cares if its not kosher ...	1
5631	if they have the same help here in Quebec , i would like too say congratulation pitbull-A.G. and i hope you have lot of new white resident in your city	0
804	Not only is this case typical of the feral sub humans but it 's a perfect example for our people of how totally out of control they are and that they cannot be allowed to remain among us .	1
2537	I think the Jews hide in liberal Sweden , in the idea that nobody would guess that it is somebody other than Scandinavians at work .	0
8152	Far from that .	0
9442	She 'll quickly see that the info is good and the `` hate '' non-existant .	0
5070	`` Gott MIt Uns '' 88	0
8185	We need to focus on mobilizing Europoid minds and using this science and building on it to save our from extinction and to Least Concerned status !	0
256	Ukraine defense minister ignores repeated phone calls from Chuck Hagel http://washingtonexaminer.com/ukrain ... rticle/2544358	0
283	They are culturally raping european countries in every way .	1
9893	I 'm just pointing out our version of mercy and the God of the Bible are not even close to the same thing .	0
3540	This is EXACTLY the kind of action that will go a long way to saving our race And out of white hating Canada ? who 'd of thought eh ?	0
7852	Oh, you 'd better believe they do .	0
10022	I think the final bills should be online at least a month before they are scheduled for a vote .	0
7539	If you wanna go into specifics , one name is Anglo-Norman while the other is Anglo-Irish .	0
7486	I went there as a kid and it was great .	0
8930	The `` Dragonball Z '' hairstyle is all the rage amongst the 12-14 yr old boys , too .	0
10562	ya they are lazy drug-attics ... and they cant get a real job , all they do is deal drugs or they jump job to job to job ...	1
4749	4 years I think , give or take a month or so .	0
4564	If they 're not related , they 're not all Slavs .	0
10734	Holla !	0
1645	I saw this video on youtube Chechen Lezginka - YouTube Why do Russians call them black .	0
7616	I appreciate your contributions here. have been a fan for a long time .	0
9675	The only type of museum a zoo needs , is a museum about animals and nature .	0
6453	About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad .	1
5657	Looking to become more active and make more friends in the White nationalist community in southern California .	0
2267	Also , most Swedes at least get MTV and Eurosport .	0
5908	Economic empowerment is the way to political success .	0
8327	You are thinking there 's something else in their European blood but it 's only genetic variation .	0
5524	Someone is a GENIUS !	0
7771	My Father taught me to shoot when I was 12 years old .	0
823	Nevermind, found the new page Knew it had to be a groid .... any report of rape ?	1
4952	im a 29 year old proud white male who is looking to surround myself with other proud white individuals. im not a radical just a normal guy who is proud of my culture and is tired of being looked down upon from society for being a proud white male. also tired of the `` white boyz '' who are clueless of who they are and where they come from. if anyone wants to know more about please ask	0
7178	It's pretty simple ; if they come at you , you come at them .	0
7225	Try here Amazon.com.	0
1410	Ca n't have that .	0
8690	It seems all of Northern Mexico is embroiled in open Warfare and our border patrol is having clashes with Drug Gangs shooting their way across the border CWII2008	0
6488	They 'd be ostracized for including a scene like this in a Disney movie today .	0
3894	the town where i live you could probably get away with it i have had mine on a few times and never had a problem	0
3216	Onward !	0
